Address,ZipCode,Latitude,Longitude,Avg Price,Venue,Venue Latitude,Venue Longitude,Venue Category
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,JOANN Fabrics and Crafts,29.62447544307406,-82.37933163046023,Fabric Shop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,DICK'S Sporting Goods,29.628288763212062,-82.38337720538829,Sporting Goods Shop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Lowe's,29.6255021,-82.3814663,Hardware Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Whole Foods Market,29.62542159057445,-82.37588064652499,Grocery Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Cheesecake Factory,29.625997,-82.375086,American Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Regal Butler Town Center,29.627239,-82.3772,Movie Theater
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Bagels Unlimited,29.632817003185625,-82.37327625113303,Bagel Shop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Bahama Breeze,29.626837713066294,-82.38411063950792,Caribbean Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Chuy's Gainesville,29.62747557173395,-82.3738802298933,Mexican Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Publix,29.62495430214784,-82.37901157917797,Grocery Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Sushi Matsuri,29.62655496573338,-82.37415170966742,Sushi Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Gumby's Pizza,29.633043912068814,-82.37348121948652,Pizza Place
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,CVS pharmacy,29.62696051504531,-82.37306023090113,Pharmacy
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Hilton,29.6366715,-82.3739474,Hotel
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Keke's Breakfast Cafe,29.626977,-82.385328,Breakfast Spot
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,ALDI,29.62628271103798,-82.38185518650812,Grocery Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Court Of Hero's,29.633028921318605,-82.37351012833791,Dive Bar
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Guitar Center,29.6243188,-82.3789713,Music Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Winn-Dixie,29.633608654456005,-82.37366354692318,Grocery Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Hungry Howie's Pizza,29.626480157365148,-82.37422684675,Pizza Place
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Supercuts,29.632983549226115,-82.37363530049251,Salon / Barbershop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,GameStop,29.627198999999997,-82.385858,Video Game Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Redbox,29.633260999999997,-82.373926,Video Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Jersey Mike's Subs,29.627065,-82.386119,Sandwich Place
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,TGI Fridays,29.6258614,-82.3830508,American Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Great Clips,29.6243837,-82.3790781,Salon / Barbershop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Aquatropics,29.63302440389064,-82.37349966948626,Pet Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Sally Beauty,29.62623955326071,-82.37635514118315,Cosmetics Shop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,China King,29.624217474027382,-82.37816136190506,Chinese Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Taco Bell,29.626689984624388,-82.37360070464776,Fast Food Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Dollar Tree,29.626356904518097,-82.37623638498285,Discount Store
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Culver's,29.625743865966797,-82.38444519042969,Fast Food Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Tires Plus,29.628213,-82.37201999999999,Automotive Shop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,The Estates Gym,29.632080078125,-82.37601470947266,Gym
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,California Chicken Grill,29.63309794852176,-82.37347299431669,American Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Grub Burger Bar,29.625988942432656,-82.3747350981476,Burger Joint
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Miya Sushi,29.62440263709907,-82.37844243376372,Sushi Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,David's Bridal,29.6274756,-82.3824696,Bridal Shop
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Fridays (T.G.I.),29.625850601711946,-82.38312607592017,American Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Aloft Gainesville University Area,29.6370228,-82.3786306,Hotel
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Florida Credit Union,29.627423512016456,-82.38580767605742,Credit Union
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,1000 Degrees,29.626888,-82.38544,Pizza Place
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Newk's Eatery,29.62623638994167,-82.38491811458869,Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Culver's,29.625685102135353,-82.38437464257662,Fast Food Restaurant
3718 SW 24th Ave,32607,29.631346,-82.379507,767.0,Shula's Steak House,29.63665399999999,-82.37408283068851,Steakhouse
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Mi Apá Latin Café,29.650786414085424,-82.37280091293763,Latin American Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Sweet Dreams Ice Cream,29.651290776928473,-82.37371717717322,Ice Cream Shop
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Publix,29.65088285442874,-82.3715558636202,Grocery Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,New Deal Cafe,29.651297565190443,-82.37450655407737,American Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Mildred's Big City Food,29.650969575849206,-82.37471487609884,New American Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Bailey's Powerhouse Gym,29.651174445083907,-82.37417116532512,Gym / Fitness Center
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Renaissance Jewelers,29.650927,-82.373718,Jewelry Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,PDQ Fresh Tenders,29.651653865201546,-82.3729469198388,American Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Burrito Famous,29.65233341938529,-82.37311976477959,Burrito Place
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,La Aurora Latin Market,29.65129852294922,-82.37897491455078,Grocery Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Beque Holic,29.65270014797815,-82.38106189973209,Korean Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Ballyhoo Grill,29.652378817521054,-82.37985214749746,Seafood Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,The UPS Store,29.652456457802074,-82.37175755203452,Shipping Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Dugout Billiards & Sports Club,29.649557294557557,-82.37624171501628,Sports Bar
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Plato's Closet,29.65137325718424,-82.37447673866735,Clothing Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Play It Again Sports,29.650927,-82.373718,Sporting Goods Shop
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Tires Plus,29.65236951,-82.37276073,Automotive Shop
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,CVS pharmacy,29.6514573252545,-82.37130954484554,Pharmacy
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Domino's Pizza,29.65176027735826,-82.37119942903524,Pizza Place
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Copper Monkey,29.650209,-82.375997,Restaurant
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Searchlight Yoga,29.649105,-82.37674,Yoga Studio
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Glamour Nails And Spa,29.650927,-82.373718,Cosmetics Shop
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Corks & Colors,29.650927,-82.373718,Arts & Crafts Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Mcgriff-Williams Insurance,29.651634,-82.375417,Insurance Office
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Sunflower Health Foods - Gainesville,29.651941608169775,-82.37371658303977,Health Food Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,RTS Bus Stop,29.650536,-82.37082123756409,Bus Station
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Hoggetowne Ale Works,29.65225,-82.373998,Liquor Store
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,LA Nails,29.65225,-82.373998,Cosmetics Shop
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,Pat's Quick Stop,29.652346,-82.373433,Food & Drink Shop
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,WWII Memorial Park,29.65018062552887,-82.37933543658197,Park
3461 SW 2nd Ave,32607,29.647995,-82.374755,755.0,China Star,29.651834479490063,-82.37107452384699,Chinese Restaurant
4400 SW 20th Ave,32607,29.635859,-82.387616,646.5,Wingstop,29.636182799009976,-82.3886154142026,Wings Joint
4400 SW 20th Ave,32607,29.635859,-82.387616,646.5,Redbox,29.636035919189453,-82.38822937011719,Video Store
4400 SW 20th Ave,32607,29.635859,-82.387616,646.5,Circle K,29.636178,-82.388254,Convenience Store
4400 SW 20th Ave,32607,29.635859,-82.387616,646.5,Forest Park,29.635693171697117,-82.39044471097654,Park
4400 SW 20th Ave,32607,29.635859,-82.387616,646.5,SW 20th and SW 43rd Bus Stop,29.635521127776844,-82.38820458012911,Bus Station
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Olive Garden,29.628195861023688,-82.38518288686193,Italian Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,LongHorn Steakhouse,29.627401000000003,-82.384416,Steakhouse
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Total Wine & More,29.627885,-82.382639,Wine Shop
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Bolay,29.6265224,-82.3862485,American Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Wingstop,29.636182799009976,-82.3886154142026,Wings Joint
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Marshalls,29.6272064,-82.3823758,Department Store
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,DICK'S Sporting Goods,29.628288763212062,-82.38337720538829,Sporting Goods Shop
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Five Below,29.627444,-82.3824788,Discount Store
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Bahama Breeze,29.626837713066294,-82.38411063950792,Caribbean Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Keke's Breakfast Cafe,29.626977,-82.385328,Breakfast Spot
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Taziki's Mediterranean Cafe,29.626554,-82.386204,Greek Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Redbox,29.636035919189453,-82.38822937011719,Video Store
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,GameStop,29.627198999999997,-82.385858,Video Game Store
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Jersey Mike's Subs,29.627065,-82.386119,Sandwich Place
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Circle K,29.636178,-82.388254,Convenience Store
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Dunkin',29.627321152282722,-82.3882302828207,Donut Shop
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Culver's,29.625743865966797,-82.38444519042969,Fast Food Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,SW 20th and SW 43rd Bus Stop,29.635521127776844,-82.38820458012911,Bus Station
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Forest Park,29.635693171697117,-82.39044471097654,Park
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Walmart,29.627796,-82.3881,Department Store
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Florida Credit Union,29.627423512016456,-82.38580767605742,Credit Union
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,1000 Degrees,29.626888,-82.38544,Pizza Place
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Fridays (T.G.I.),29.625850601711946,-82.38312607592017,American Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,David's Bridal,29.6274756,-82.3824696,Bridal Shop
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Menchie's,29.626408,-82.386086,Frozen Yogurt Shop
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Newk's Eatery,29.62623638994167,-82.38491811458869,Restaurant
4117 SW 20th Ave,32607,29.632564,-82.386186,810.0,Culver's,29.625685102135353,-82.38437464257662,Fast Food Restaurant
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Earth Fare,29.625308376206096,-82.37037760826644,Health Food Store
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Carrabba's Italian Grill,29.6261194,-82.3715944,Italian Restaurant
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Wawa,29.632827,-82.358261,Breakfast Spot
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Youfit Health Clubs,29.6259632,-82.3708364,Gym
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Steak 'n Shake,29.629595956621543,-82.36233450214378,American Restaurant
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Bojangles' Famous Chicken 'n Biscuits,29.6290993,-82.3695022,Fast Food Restaurant
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,S W Archer Road,29.63101358839212,-82.36354747861726,Pedestrian Plaza
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Brandywine,29.626995602452784,-82.36621171539119,Residential Building (Apartment / Condo)
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Tires Plus,29.628213,-82.37201999999999,Automotive Shop
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,RTS - Route 34,29.62618136165222,-82.3630019066542,Bus Station
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,GEICO Insurance Agent,29.629358,-82.36905,Insurance Office
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Towne Parc Gym,29.62457847595215,-82.35977935791016,Gym
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Gainesville Place Bus stop,29.623060257741315,-82.36536955213533,Bus Station
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,MetroPCS Gainesville Corporate Store,29.62806736144217,-82.37120622317346,Electronics Store
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Shell,29.627681229904265,-82.37213113757886,Gas Station
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Tea Bestea,29.626100540161133,-82.3707046508789,Poke Place
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Let It Roll,29.628221,-82.371371,Smoke Shop
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,Zero Degrees,29.625715255737305,-82.3706283569336,Ice Cream Shop
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,University Club Gym,29.62566566467285,-82.35762786865234,Gym
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,uBreakiFix - Gainesville,29.62668874932509,-82.37204671758616,Mobile Phone Shop
2777 SW Archer Rd,32608,29.628754,-82.364193,781.5,OGGI Italian,29.625024,-82.371307,Italian Restaurant
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Bangkok Square,29.688218,-82.429768,Thai Restaurant
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Dunkin',29.6884334,-82.4290131,Donut Shop
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Domino's Pizza,29.68039615341609,-82.43318611755967,Pizza Place
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,SUBWAY,29.680214094410605,-82.43289737698639,Sandwich Place
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Starbucks @ SF Library,29.682335693933307,-82.43233475756027,Coffee Shop
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Taco Del Mar,29.688355442602827,-82.4292626904928,Mexican Restaurant
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Rose Court,29.67815465691363,-82.42745844882339,Diner
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Hurricane BTW,29.6884291,-82.4298365,Fast Food Restaurant
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,B Building,29.681321455787266,-82.43350865717694,College Math Building
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,La Fortuna @ SF,29.680158161495445,-82.43313377878061,Spanish Restaurant
3205 NW 83rd St,32606,29.683541,-82.426741,461.5,Platform 9-3/4,29.680120061548728,-82.433673509762,Train Station
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Sweetwater Wetlands Park,29.61747932434082,-82.33342742919922,Nature Preserve
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Gator Suyaki,29.616942177413556,-82.34080984879851,Chinese Restaurant
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Chop Stix Cafe,29.621262520659137,-82.340384263557,Asian Restaurant
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Circle K,29.6150742,-82.3412081,Convenience Store
3801 SW 13th St,32608,29.617917,-82.338644,674.0,IHOP,29.618930773696828,-82.33980564277344,Breakfast Spot
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Squirrel Ridge Park,29.613438841845806,-82.34333728401054,Park
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Marriott Residence Inn,29.61625862121582,-82.33955383300781,Hotel
3801 SW 13th St,32608,29.617917,-82.338644,674.0,"Howard Johnson Express Inn Gainesville, FL",29.61730053435484,-82.34111089151959,Motel
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Sushi Yami,29.616907119750977,-82.34101104736328,Sushi Restaurant
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Wyndham Garden Hotel,29.62381935119629,-82.34082794189453,Hotel
3801 SW 13th St,32608,29.617917,-82.338644,674.0,Bivens Arm Nature Park,29.62036,-82.332343,Park
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Earth Fare,29.625308376206096,-82.37037760826644,Health Food Store
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,World of Beer,29.624416452985738,-82.37201117228898,Bar
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Embers,29.62109,-82.37232,Steakhouse
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Peach Valley Cafe,29.624490105011663,-82.37127816081077,American Restaurant
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Carrabba's Italian Grill,29.6261194,-82.3715944,Italian Restaurant
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Youfit Health Clubs,29.6259632,-82.3708364,Gym
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Hooters,29.624168309503982,-82.37192630767822,Wings Joint
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Redbox,29.622066497802734,-82.37206268310547,Video Store
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Steak 'n Shake,29.629595956621543,-82.36233450214378,American Restaurant
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Gainesville Place Pool,29.621478452144224,-82.36436406296298,Pool
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Brandywine,29.626995602452784,-82.36621171539119,Residential Building (Apartment / Condo)
2800 SW 35th Pl,32608,29.622903,-82.36472,629.0,Oxford Manor Gym,29.630015096866007,-82.3647067699842,Gym
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,Wingstop,29.636182799009976,-82.3886154142026,Wings Joint
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,Redbox,29.636035919189453,-82.38822937011719,Video Store
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,Circle K,29.636178,-82.388254,Convenience Store
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,Cabana Beach Pool Area,29.6372964919793,-82.39606622647534,Hotel Pool
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,Forest Park,29.635693171697117,-82.39044471097654,Park
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,The Woodlands Gym And Weight Room,29.641374977497566,-82.39519119395372,Gym
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,Brookdale Gainesville Southwest,29.642147986720097,-82.39761085143982,Assisted Living
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,District On 62nd - Gym,29.642183303833008,-82.40097045898438,Gym
1601 SW 51st Ter,32607,29.63733,-82.39614,536.5,SW 20th and SW 43rd Bus Stop,29.635521127776844,-82.38820458012911,Bus Station
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,District On 62nd - Gym,29.642183303833008,-82.40097045898438,Gym
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Brookdale Gainesville Southwest,29.642147986720097,-82.39761085143982,Assisted Living
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Circle K,29.639741,-82.398548,Gas Station
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Spyglass Model 107,29.646664,-82.399165,Furniture / Home Store
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Spyglass Gym,29.646617889404297,-82.39900207519531,Gym
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Spyglass Pool,29.64693716117128,-82.39994800886498,Pool
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Spyglass Dog Park,29.646931,-82.399926,Dog Run
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,The Woodlands Gym And Weight Room,29.641374977497566,-82.39519119395372,Gym
1000 SW 62nd Blvd,32607,29.642184,-82.40097,521.5,Cabana Beach Pool Area,29.6372964919793,-82.39606622647534,Hotel Pool
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Leonardo's Pizza,29.651971436618037,-82.33858523930513,Pizza Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Karma Cream,29.65190629434612,-82.33596143480719,Ice Cream Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Publix,29.65326129323145,-82.33899482141702,Grocery Store
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Chick-fil-A Express,29.647178,-82.341564,Fast Food Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Chick-fil-A,29.6522594,-82.3396789,Food Service
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Piesanos Stone Fired Pizza,29.652301513329338,-82.33900935589901,Pizza Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Felipe's Mexican Taqueria,29.65195649255177,-82.33743871777602,Mexican Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,El Indio,29.655097966176747,-82.33910637938307,Mexican Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Krispy Kreme Doughnuts,29.65420949087667,-82.33960303221403,Donut Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Plaza of the Americas,29.650275338134367,-82.3428869247738,Plaza
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Pascal's Coffeehouse and Christian Study Center,29.653269949232868,-82.34322629196772,Coffee Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Bodytech Tattooing and Piercing,29.652139190124196,-82.33310846441805,Tattoo Parlor
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Larry's Giant Subs,29.652635045386543,-82.343992481067,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Mother's Pub & Grill,29.651952399972988,-82.33576979395646,Pub
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Gyro Plus,29.651935955310705,-82.33559798995442,Mediterranean Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Bagels And Noodles,29.65211714060561,-82.33782632045352,Breakfast Spot
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Gator Beverage,29.652396724700694,-82.33695674057851,Liquor Store
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,SweetBerries Eatery and Frozen Custard,29.655975013900466,-82.33894700785041,American Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Bistro 1245,29.651930625830158,-82.33845372125646,American Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Reggae Shack,29.65193765809606,-82.33129394409484,Caribbean Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Firehouse Subs,29.652305208890496,-82.34113819313252,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Chipotle Mexican Grill,29.652292261963808,-82.34149667607767,Mexican Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,W University Ave & NW 6th St,29.652071845075103,-82.3308730379169,Sculpture Garden
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,SUBWAY,29.6518256742407,-82.33525890840542,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Faith Vietnamese Cuisine,29.652263,-82.33313,Vietnamese Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Krishna Lunch,29.65021082456007,-82.34328430072148,Buffet
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Starbucks,29.653253811845964,-82.33900221193517,Coffee Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Target,29.65354,-82.33839,Big Box Store
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Relish,29.652438917902106,-82.34480153662646,Burger Joint
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Leonardo's 706,29.65237932361244,-82.331938974942,American Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,French Fries @ Marston,29.64798634907535,-82.3443311166232,Sculpture Garden
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Starbucks,29.652313,-82.341993,Coffee Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Pita Pit,29.652458,-82.345048,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Gator Plus,29.65258657772496,-82.3440139045932,Clothing Store
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,The Swamp Restaurant,29.652254916491362,-82.34460857816016,Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Kava Bar and Hookah Lounge,29.651939342740242,-82.33544212148355,Hookah Bar
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Chase Bank,29.652289,-82.3398869,Bank
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Salty Dog Saloon,29.652325309575343,-82.34511566011626,Bar
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Sushi-2-Go,29.65228648687758,-82.34102873281431,Sushi Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Circle K,29.651859,-82.338914,Convenience Store
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Starbucks,29.64822081509367,-82.34542436156691,Coffee Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,SUBWAY,29.64622508463593,-82.34322072072158,Sandwich Place
